kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
11918099,K00780.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.993,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.2406612,137.75545,2454970.755,0.0,,1.198,0.558,,556.4,0.232818,8.66412,LS+MCMC,19.45,0.0692,87.62,734.0,68.63,28.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1496,0.5746,q1_q17_dr25_koi,3.2751372,9.1666,13.7,2,168.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4049,Mandel and Agol (2002 ApJ 580 171),,,011/011918/011918099/dv/kplr011918099-20160209194854_dvr.pdf,011/011918/011918099/dv/kplr011918099-002-20160209194854_dvs.pdf,5005.0,4.595,0.14,0.765,0.85,,q1_q17_dr25_stellar,293.83331,50.23035,15.334,16.11,15.283,15.001,14.882,13.81,13.3,13.195,0.058,19.588885,50.22996,-0.1,-1.4,0.00016,0.00075,-0.51,-0.49,0.71,0.08,-0.38,0.39
9579641,K00115.03,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.871,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.43591631,132.6624,2454965.662,0.0,,0.624,3.133,,23.2,0.004612,0.47024,LS+MCMC,0.55,0.0437,84.62,1272.0,617.61,6.65,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2676,0.3928,q1_q17_dr25_koi,3.8943021,7.4337807,8.7,3,357.0,3.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0228,Mandel and Agol (2002 ApJ 580 171),,,009/009579/009579641/dv/kplr009579641-20160209194854_dvr.pdf,009/009579/009579641/dv/kplr009579641-003-20160209194854_dvs.pdf,5779.0,4.339,-0.06,1.087,0.941,,q1_q17_dr25_stellar,287.88733,46.276241,12.791,13.111,12.732,12.654,12.648,11.811,11.555,11.503,0.858,19.192473,46.27616,-0.6,-0.3,1.2e-05,-3e-06,0.01,-0.05,0.05,-0.11,-0.3,0.3
3115833,K00797.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,10.181584004,177.141891,2455010.142,0.0,,0.92,3.5089,,5741.1,0.084708,0.38059,LS+MCMC,7.73,0.0884,85.87,812.0,102.91,12.776,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2979,0.3238,q1_q17_dr25_koi,27.099031,173.09894,183.6,1,129.0,1.0,q1_q17_dr25_tce,01111111111111111000000000000000,0.5397,Mandel and Agol (2002 ApJ 580 171),,,003/003115/003115833/dv/kplr003115833-20160209194854_dvr.pdf,003/003115/003115833/dv/kplr003115833-001-20160209194854_dvs.pdf,5988.0,4.541,-0.52,0.836,0.885,,q1_q17_dr25_stellar,291.28195,38.241669,15.657,16.162,15.621,15.441,15.32,14.408,14.036,13.939,0.021,19.4187924,38.241643,-0.151,-0.099,0.0008,-0.0003,0.004,0.008,0.009,-0.062,0.06,0.087
3453214,K00802.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,19.620346923,181.881819,2455014.882,0.0,,0.458,2.0038,,21725.0,0.137595,23.21659,LS+MCMC,13.6,0.1389,89.66,643.0,40.39,77.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2676,0.3928,q1_q17_dr25_koi,73.60154,353.8584,340.5,1,52.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.3063,Mandel and Agol (2002 ApJ 580 171),,,003/003453/003453214/dv/kplr003453214-20160209194854_dvr.pdf,003/003453/003453214/dv/kplr003453214-001-20160209194854_dvs.pdf,5710.0,4.492,-0.1,0.905,0.928,,q1_q17_dr25_stellar,293.81619,38.563568,15.562,16.07,15.519,15.344,15.269,14.364,13.996,13.894,0.0,19.58774067,38.5634145,-0.225,-0.56,-0.0108,-0.0133,0.656,0.634,0.913,0.056,0.057,0.08
4544670,K00815.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,34.84398644,172.633252,2455005.633,0.0,,0.934,2.9315,,4523.6,0.080046,1.86832,LS+MCMC,7.61,0.1971,88.92,511.0,16.1,49.31,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2434,0.4341,q1_q17_dr25_koi,15.928789,75.6448,76.8,1,40.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.1475,Mandel and Agol (2002 ApJ 580 171),,,004/004544/004544670/dv/kplr004544670-20160209194854_dvr.pdf,004/004544/004544670/dv/kplr004544670-001-20160209194854_dvs.pdf,5509.0,4.482,-0.16,0.871,0.84,,q1_q17_dr25_stellar,285.92001,39.624828,15.684,16.307,15.646,15.417,15.322,14.363,13.96,13.875,0.13,19.061339,39.624775,0.24,-0.2,-0.0012,-0.0001,0.074,0.004,0.074,-0.003,-0.271,0.271
4936180,K00820.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,4.64090031,173.64638,2455006.646,0.0,,1.28,35.512,,2450.6,0.333559,0.00218,LS+MCMC,30.09,0.0503,19.01,1155.0,421.08,1.354,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3,0.2852,q1_q17_dr25_koi,14.098484,135.01852,296.9,1,227.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.9095,Mandel and Agol (2002 ApJ 580 171),,,004/004936/004936180/dv/kplr004936180-20160209194854_dvr.pdf,004/004936/004936180/dv/kplr004936180-001-20160209194854_dvs.pdf,6463.0,4.5,-1.66,0.826,0.786,,q1_q17_dr25_stellar,295.11371,40.071171,15.27,15.662,15.249,15.102,15.046,14.224,13.954,13.785,0.029,19.674246,40.071187,-0.05,0.06,-9e-05,0.00051,0.007,-0.098,0.098,-0.073,-0.103,0.126
5115978,K00823.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,1.028436523,170.228582,2455003.229,0.0,,1.5734,1.8606,,8098.0,0.673134,0.43236,MCMC,72.77,0.0197,57.3,1947.0,3400.48,2.891,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.303,0.3107,q1_q16_koi,,,89.6,1,,,,,,Mandel and Agol (2002 ApJ 580 171),,,,,6228.0,4.428,-0.44,0.99,0.959,,stellar_q1_q16,296.00699,40.295429,15.202,15.662,15.167,15.005,14.892,14.019,13.702,13.598,,,,,,,,,,,,,
6867155,K00868.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,235.9986399,208.399822,2455041.4,0.0,,0.778,8.2284,,20715.0,0.14756,2.14449,LS+MCMC,10.59,0.6534,89.76,188.0,0.29,184.83,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0563,0.7032,q1_q17_dr25_koi,157.44649,311.33582,271.8,1,6.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.637,Mandel and Agol (2002 ApJ 580 171),,,006/006867/006867155/dv/kplr006867155-20160209194854_dvr.pdf,006/006867/006867155/dv/kplr006867155-001-20160209194854_dvs.pdf,4245.0,4.627,0.12,0.657,0.666,,q1_q17_dr25_stellar,293.00797,42.307201,15.172,16.343,15.122,14.67,14.421,13.251,12.678,12.515,0.0,19.5338684,42.307216,0.148,0.059,-0.0041,0.0,0.051,-0.022,0.056,0.115,-0.045,0.123
6526710,K00856.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.994,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,39.74893077,172.854644,2455005.855,0.0,,0.881,7.3051,,15179.0,0.134949,0.31474,LS+MCMC,14.21,0.2311,88.3,552.0,21.87,29.734,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2916,0.3447,q1_q17_dr25_koi,123.3638,505.17914,561.1,1,34.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.255,Mandel and Agol (2002 ApJ 580 171),,,006/006526/006526710/dv/kplr006526710-20160209194854_dvr.pdf,006/006526/006526710/dv/kplr006526710-001-20160209194854_dvs.pdf,6122.0,4.487,-0.18,0.964,1.041,,q1_q17_dr25_stellar,293.17929,41.969238,15.344,15.804,15.287,15.147,15.06,14.131,13.824,13.767,0.0,19.54528636,41.9692414,0.015,0.005,-0.0049,0.0017,0.119,-0.07,0.138,0.062,0.024,0.067
6599919,K00858.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,13.61014819,173.987319,2455006.987,0.0,,1.081,2.594,,5732.9,0.192842,0.84633,LS+MCMC,19.02,0.1061,86.94,733.0,68.29,20.24,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2787,0.3728,q1_q17_dr25_koi,36.547604,209.14677,184.1,1,101.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9953,Mandel and Agol (2002 ApJ 580 171),,,006/006599/006599919/dv/kplr006599919-20160209194854_dvr.pdf,006/006599/006599919/dv/kplr006599919-001-20160209194854_dvs.pdf,5697.0,4.46,-0.26,0.903,0.857,,q1_q17_dr25_stellar,289.89777,42.009151,15.06,15.607,14.999,14.825,14.697,13.702,13.307,13.245,0.015,19.3265228,42.009183,0.191,0.118,-0.00066,0.00021,0.056,-0.045,0.072,0.139,0.08,0.16
6862328,K00865.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,119.0207044,222.236492,2455055.236,0.0,,0.076,8.1405,,7430.5,0.077431,2.31024,LS+MCMC,8.98,0.4582,89.96,366.0,4.25,120.05,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.224,0.4695,q1_q17_dr25_koi,63.25567,165.9875,223.5,1,11.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0001,Mandel and Agol (2002 ApJ 580 171),,,006/006862/006862328/dv/kplr006862328-20160209194854_dvr.pdf,006/006862/006862328/dv/kplr006862328-001-20160209194854_dvs.pdf,5453.0,4.342,0.16,1.062,0.904,,q1_q17_dr25_stellar,291.58377,42.36816,15.085,15.601,15.024,14.864,14.78,13.858,13.476,13.398,0.0,19.4389289,42.368062,0.407,-0.351,0.0043,-0.0041,-1.52,1.7,2.28,0.002,-0.078,0.078
7031517,K00871.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,12.940668656,179.423014,2455012.423,0.0,,0.897,2.4845,,42450.0,0.259639,4.93266,LS+MCMC,22.94,0.1039,88.54,723.0,64.64,35.21,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2865,0.3556,q1_q17_dr25_koi,209.9436,1375.2338,307.5,1,100.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8178,Mandel and Agol (2002 ApJ 580 171),,,007/007031/007031517/dv/kplr007031517-20160209194854_dvr.pdf,007/007031/007031517/dv/kplr007031517-001-20160209194854_dvs.pdf,5875.0,4.572,-0.42,0.809,0.895,,q1_q17_dr25_stellar,291.11969,42.507069,15.215,15.674,15.167,15.018,14.948,14.079,13.715,13.633,0.0,19.40797301,42.5070417,-0.2503,-0.1019,-0.0016,0.0021,-0.002,-0.009,0.009,-0.143,-0.117,0.185
7380537,K00883.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.997,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,2.688899233,170.1020904,2455003.102,0.0,,0.001,2.11275,,37492.0,0.172543,3.89722,LS+MCMC,12.04,0.0335,90.0,929.0,175.76,11.4204,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1392,0.5856,q1_q17_dr25_koi,120.20046,1777.0094,1011.6,1,499.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0001,Mandel and Agol (2002 ApJ 580 171),,,007/007380/007380537/dv/kplr007380537-20160209194854_dvr.pdf,007/007380/007380537/dv/kplr007380537-001-20160209194854_dvs.pdf,4820.0,4.667,-0.4,0.639,0.699,,q1_q17_dr25_stellar,296.68307,42.967869,15.766,16.587,15.72,15.414,15.22,14.178,13.631,13.522,0.0,19.77888413,42.9680077,0.5305,0.4959,0.0296,0.0273,-1.13,-1.08,1.56,0.115,0.098,0.151
8013419,K00901.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,12.732624065,176.939054,2455009.939,0.0,,0.811,2.2083,,6465.7,0.082519,3.68779,LS+MCMC,4.87,0.0881,88.53,432.0,8.22,31.62,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2238,0.5081,q1_q17_dr25_koi,34.47275,209.49731,210.5,1,110.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6031,Mandel and Agol (2002 ApJ 580 171),,,008/008013/008013419/dv/kplr008013419-20160209194854_dvr.pdf,008/008013/008013419/dv/kplr008013419-001-20160209194854_dvs.pdf,3950.0,4.721,-0.14,0.541,0.563,,q1_q17_dr25_stellar,285.16748,43.876339,15.75,16.872,15.715,15.269,15.028,13.909,13.326,13.182,0.216,19.0111579,43.876323,-0.314,-0.061,0.00059,-0.0002,-0.019,-0.007,0.02,-0.206,-0.065,0.216
8018547,K00902.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.966,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,83.92494032,236.76334,2455069.763,0.0,,0.658,6.7904,,7958.7,0.086015,1.45972,LS+MCMC,4.78,0.3031,89.54,226.0,0.62,81.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2887,0.4242,q1_q17_dr25_koi,43.030296,121.1208,182.1,1,18.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3486,Mandel and Agol (2002 ApJ 580 171),,,008/008018/008018547/dv/kplr008018547-20160209194854_dvr.pdf,008/008018/008018547/dv/kplr008018547-001-20160209194854_dvs.pdf,3960.0,4.746,-0.36,0.509,0.526,,q1_q17_dr25_stellar,287.85239,43.897991,15.754,16.789,15.679,15.311,15.116,14.0,13.359,13.215,0.0,19.1901626,43.898097,0.127,0.384,0.004,0.0002,-0.094,-0.02,0.096,-0.03,0.176,0.178
8552202,K00914.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,3.886655224,169.73814,2455002.738,0.0,,0.649,3.1646,,581.6,0.023262,0.52154,LS+MCMC,1.87,0.0451,85.02,1010.0,246.29,7.47,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2865,0.3556,q1_q17_dr25_koi,5.37064,41.233078,48.1,1,343.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0989,Mandel and Agol (2002 ApJ 580 171),,,008/008552/008552202/dv/kplr008552202-20160209194854_dvr.pdf,008/008552/008552202/dv/kplr008552202-001-20160209194854_dvs.pdf,5662.0,4.61,-0.54,0.738,0.813,,q1_q17_dr25_stellar,288.72665,44.60751,15.371,15.88,15.329,15.153,15.075,14.153,13.764,13.648,0.0,19.2484399,44.607207,-0.13,-1.09,-0.000119,-0.00047,0.41,1.72,1.77,0.04,-0.22,0.23
9140402,K00928.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.494170338,170.852848,2455003.853,0.0,,0.095,1.1221,,863.7,0.026777,15.93621,LS+MCMC,2.42,0.0351,89.69,1194.0,480.19,17.37,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2396,0.4415,q1_q17_dr25_koi,5.3565664,37.2115,69.2,1,535.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3378,Mandel and Agol (2002 ApJ 580 171),,,009/009140/009140402/dv/kplr009140402-20160209194854_dvr.pdf,009/009140/009140402/dv/kplr009140402-001-20160209194854_dvs.pdf,5569.0,4.566,-0.08,0.829,0.928,,q1_q17_dr25_stellar,284.75943,45.599129,15.251,15.793,15.211,15.019,14.929,13.945,13.542,13.589,0.064,18.9839442,45.599007,-0.67,-0.44,0.00028,4e-05,-0.04,0.033,0.05,-0.1,-0.25,0.26
8951215,K00924.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,39.4759093,173.31207,2455006.312,0.0,,0.938,2.968,,1012.6,0.036074,1.08697,LS+MCMC,4.06,0.2338,88.8,577.0,26.13,44.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.302,0.319,q1_q17_dr25_koi,5.456901,20.340858,26.6,1,34.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8332,Mandel and Agol (2002 ApJ 580 171),,,008/008951/008951215/dv/kplr008951215-20160209194854_dvr.pdf,008/008951/008951215/dv/kplr008951215-001-20160209194854_dvs.pdf,6225.0,4.45,-0.12,1.031,1.091,,q1_q17_dr25_stellar,291.20804,45.244389,15.229,15.656,15.17,15.045,14.986,14.062,13.769,13.713,0.555,19.413864,45.2444,-0.23,0.04,0.00041,0.00015,-0.07,0.05,0.09,0.03,0.14,0.14
9347899,K00935.04,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.975,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,9.61731426,142.47479,2454975.475,0.0,,0.331,3.8692,,234.0,0.01416,1.2355,LS+MCMC,1.94,0.0873,88.96,1010.0,246.13,18.21,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2949,0.3354,q1_q17_dr25_koi,2.9420934,7.8495355,18.2,4,137.0,4.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8716,Mandel and Agol (2002 ApJ 580 171),,,009/009347/009347899/dv/kplr009347899-20160209194854_dvr.pdf,009/009347/009347899/dv/kplr009347899-004-20160209194854_dvs.pdf,6035.0,4.22,-0.28,1.257,0.958,,q1_q17_dr25_stellar,294.02301,45.853081,15.237,15.592,15.199,15.086,15.071,14.233,13.984,13.871,0.33,19.601563,45.85324,1.1,0.6,-0.00016,-9e-05,-0.92,2.6,2.8,-0.92,2.65,2.8
2860866,K01103.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,90.1240507,356.23415,2455189.234,0.0,,0.698,11.649,,3020.3,0.053684,0.23661,LS+MCMC,7.12,0.427,89.14,485.0,13.09,46.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3138,0.2998,q1_q17_dr25_koi,18.799704,49.1015,57.9,1,13.0,1.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.0,Mandel and Agol (2002 ApJ 580 171),,,002/002860/002860866/dv/kplr002860866-20160209194854_dvr.pdf,002/002860/002860866/dv/kplr002860866-001-20160209194854_dvs.pdf,6520.0,4.375,0.07,1.215,1.279,,q1_q17_dr25_stellar,293.22391,38.033581,14.96,15.395,14.892,14.774,14.822,13.968,13.698,13.593,0.0,19.5482227,38.033614,-1.59,0.121,-0.002,0.00089,0.067,-0.11,0.13,-0.15,0.23,0.27
10460629,K01168.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,856.672115,228.44988,2455061.45,0.0,,0.1158,23.144,,858.1,0.027062,0.61949,MCMC,3.87,1.8045,89.95,242.0,0.81,288.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3082,0.2905,q1_q16_koi,,,39.2,1,,,,,,Mandel and Agol (2002 ApJ 580 171),,,,,6449.0,4.232,-0.32,1.309,1.063,,stellar_q1_q16,287.58679,47.600021,13.997,14.339,13.96,13.851,13.834,12.923,12.672,12.595,,,,,,,,,,,,,
10319385,K01169.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,0.689210173,133.28584,2454966.286,0.0,,0.154,1.6169,,195.0,0.012649,1.45015,LS+MCMC,1.32,0.0156,87.33,1943.0,3362.71,3.315,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2514,0.4282,q1_q17_dr25_koi,4.6458826,22.914194,93.4,1,1945.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.848,Mandel and Agol (2002 ApJ 580 171),,,010/010319/010319385/dv/kplr010319385-20160209194854_dvr.pdf,010/010319/010319385/dv/kplr010319385-001-20160209194854_dvs.pdf,5630.0,4.505,0.36,0.954,1.064,,q1_q17_dr25_stellar,281.55118,47.469959,13.248,13.661,13.175,13.071,13.01,12.103,11.768,11.715,0.143,18.770059,47.46992,-0.69,-0.15,5e-05,1.7e-05,-0.06,-0.04,0.07,-0.07,0.06,0.1
11502218,K00970.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,PLANET_IN_STAR---MOD_SEC_ALT---HAS_SEC_TCE---CENT_SATURATED,3.9886021,171.01852,2455004.019,0.0,,0.06,1.7376,,673.5,0.023067,6.8428,LS+MCMC,34.39,0.0622,89.81,3145.0,23135.72,17.92,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1392,0.594,q1_q17_dr25_koi,8.7045,52.55095,37.1,1,335.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7696,Mandel and Agol (2002 ApJ 580 171),,,011/011502/011502218/dv/kplr011502218-20160209194854_dvr.pdf,011/011502/011502218/dv/kplr011502218-001-20160209194854_dvs.pdf,4813.0,2.472,-0.22,13.652,2.016,,q1_q17_dr25_stellar,289.09323,49.424484,6.974,8.261,7.227,,,5.393,4.854,4.718,0.0,19.273107,49.42199,7.9,-9.0,-0.00289,0.00364,-11.3,18.7,21.9,-18.6,34.0,38.8
11180361,K00971.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,PLANET_IN_STAR---CENT_SATURATED,0.533059312,171.2274419,2455004.227,0.0,,1.263,1.8621,,1495.8,0.301918,0.20416,LS,133.56,0.0167,29.64,5862.0,277887.7,1.452852,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2809,0.2642,q1_q17_dr25_koi,22.87552,13.460673,179.6,1,2003.0,1.0,q1_q17_dr25_tce,11111110111011101000000000000000,0.6362,Mandel and Agol (2002 ApJ 580 171),,,011/011180/011180361/dv/kplr011180361-20160209194854_dvr.pdf,011/011180/011180361/dv/kplr011180361-001-20160209194854_dvs.pdf,8523.0,3.559,-0.5,4.051,2.166,,q1_q17_dr25_stellar,286.0192,48.866741,7.748,7.628,7.789,7.935,8.034,7.388,7.343,7.355,0.0,19.0678934,48.86693,-1.89,0.68,0.000122,6.1e-05,7.6,-3.7,8.4,9.7,-7.2,12.1
10287723,K01174.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,129995.7784,393.59962,2455226.6,0.0,,0.7127,9.408,,1474.9,0.037707,564.89948,MCMC,2.99,44.9892,89.95,25.0,0.0,79614.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0625,0.6915,q1_q16_koi,,,35.7,1,,,,,,Mandel and Agol (2002 ApJ 580 171),,,,,4500.0,4.572,0.2,0.726,0.717,,stellar_q1_q16,296.82162,47.354031,13.447,14.498,13.406,12.997,12.712,11.607,10.972,10.843,,,,,,,,,,,,,
11013201,K00972.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.632,0,0,0,0,q1_q17_dr25_sup_koi,CENT_SATURATED,13.118962443,261.539434,2455094.539,0.0,,0.042,4.3045,,372.2,0.017826,1.46058,LS+MCMC,8.25,0.1376,89.9,1768.0,2310.43,23.6858,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2369,0.3715,q1_q17_dr25_koi,25.880836,182.40976,267.4,2,103.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8905,Mandel and Agol (2002 ApJ 580 171),,,011/011013/011013201/dv/kplr011013201-20160209194854_dvr.pdf,011/011013/011013201/dv/kplr011013201-001-20160209194854_dvs.pdf,7221.0,3.488,-0.18,4.24,2.018,,q1_q17_dr25_stellar,282.00031,48.542221,9.275,9.265,9.278,9.392,9.493,8.816,8.765,8.736,,18.8000076,48.542446,-0.49,0.81,0.000238,,-3.41,3.9,5.2,-3.21,4.3,5.4
11013201,K00972.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,LPP_ALT---CENT_SATURATED,7.82187328,123.49907,2454956.499,0.0,,0.005,3.8417,,42.2,0.006005,1.18707,LS+MCMC,2.78,0.0975,89.98,2101.0,4601.71,15.658,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2369,0.3715,q1_q17_dr25_koi,11.118767,20.88297,37.2,2,166.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8888,Mandel and Agol (2002 ApJ 580 171),,,011/011013/011013201/dv/kplr011013201-20160209194854_dvr.pdf,011/011013/011013201/dv/kplr011013201-002-20160209194854_dvs.pdf,7221.0,3.488,-0.18,4.24,2.018,,q1_q17_dr25_stellar,282.00031,48.542221,9.275,9.265,9.278,9.392,9.493,8.816,8.765,8.736,,18.800049,48.54236,1.0,0.5,-2.6e-05,,-2.6,2.8,3.9,-4.7,3.0,5.6
